Step,Loss,Learning Rate,Epoch,Global Step,eval_accuracy
173,0.0022,8.65e-05,2.9401709401709404,173,N/A
174,0.0018,8.7e-05,2.9572649572649574,174,N/A
175,0.3221,8.75e-05,2.9743589743589745,175,N/A
176,0.0591,8.800000000000001e-05,2.9914529914529915,176,N/A
177,0.0008,8.850000000000001e-05,3.0,177,N/A
178,0.039,8.900000000000001e-05,3.017094017094017,178,N/A
179,0.2586,8.950000000000001e-05,3.034188034188034,179,N/A
180,0.0089,9e-05,3.051282051282051,180,N/A
N/A,N/A,N/A,N/A,N/A,0.9925373134328358
181,0.005,9.05e-05,3.0683760683760686,181,N/A
182,0.0038,9.1e-05,3.0854700854700856,182,N/A
183,0.0062,9.15e-05,3.1025641025641026,183,N/A
184,0.3567,9.200000000000001e-05,3.1196581196581197,184,N/A
185,0.3393,9.250000000000001e-05,3.1367521367521367,185,N/A
186,0.3244,9.300000000000001e-05,3.1538461538461537,186,N/A
187,0.4296,9.350000000000001e-05,3.1709401709401708,187,N/A
188,0.55,9.4e-05,3.1880341880341883,188,N/A
189,0.1923,9.449999999999999e-05,3.2051282051282053,189,N/A
190,0.0109,9.5e-05,3.2222222222222223,190,N/A
191,0.691,9.55e-05,3.2393162393162394,191,N/A
192,0.11,9.6e-05,3.2564102564102564,192,N/A
193,0.1839,9.65e-05,3.2735042735042734,193,N/A
194,0.0483,9.7e-05,3.2905982905982905,194,N/A
195,0.2535,9.75e-05,3.3076923076923075,195,N/A
196,0.0282,9.8e-05,3.324786324786325,196,N/A
197,0.5887,9.850000000000001e-05,3.341880341880342,197,N/A
198,0.0154,9.900000000000001e-05,3.358974358974359,198,N/A
199,0.4963,9.95e-05,3.376068376068376,199,N/A
200,0.0165,0.0001,3.393162393162393,200,N/A
N/A,N/A,N/A,N/A,N/A,0.9776119402985075
201,0.0062,9.687500000000001e-05,3.41025641025641,201,N/A
202,0.1581,9.375e-05,3.427350427350427,202,N/A
203,0.0083,9.062500000000001e-05,3.4444444444444446,203,N/A
204,0.3467,8.75e-05,3.4615384615384617,204,N/A
205,0.0123,8.4375e-05,3.4786324786324787,205,N/A
206,0.001,8.125000000000001e-05,3.4957264957264957,206,N/A
207,0.0157,7.8125e-05,3.5128205128205128,207,N/A
208,0.0013,7.500000000000001e-05,3.52991452991453,208,N/A
209,0.2508,7.1875e-05,3.547008547008547,209,N/A
210,0.0348,6.875e-05,3.564102564102564,210,N/A
211,0.0035,6.562500000000001e-05,3.5811965811965814,211,N/A
212,0.004,6.25e-05,3.5982905982905984,212,N/A
213,0.0075,5.9375e-05,3.6153846153846154,213,N/A
214,0.0031,5.6250000000000005e-05,3.6324786324786325,214,N/A
215,0.001,5.3125000000000004e-05,3.6495726495726495,215,N/A
216,0.0028,5e-05,3.6666666666666665,216,N/A
217,0.002,4.6875e-05,3.683760683760684,217,N/A
218,0.0009,4.375e-05,3.700854700854701,218,N/A
219,0.0007,4.0625000000000005e-05,3.717948717948718,219,N/A
220,0.0028,3.7500000000000003e-05,3.735042735042735,220,N/A
N/A,N/A,N/A,N/A,N/A,0.9776119402985075
221,0.0041,3.4375e-05,3.752136752136752,221,N/A
222,0.0017,3.125e-05,3.769230769230769,222,N/A
223,0.0007,2.8125000000000003e-05,3.786324786324786,223,N/A
224,0.0033,2.5e-05,3.8034188034188032,224,N/A
225,0.0468,2.1875e-05,3.8205128205128203,225,N/A
226,0.0008,1.8750000000000002e-05,3.8376068376068377,226,N/A
227,0.003,1.5625e-05,3.8547008547008548,227,N/A
228,0.0034,1.25e-05,3.871794871794872,228,N/A
229,0.2011,9.375000000000001e-06,3.888888888888889,229,N/A
230,0.0014,6.25e-06,3.905982905982906,230,N/A
231,0.0013,3.125e-06,3.9230769230769234,231,N/A
232,0.0025,0.0,3.9401709401709404,232,N/A
N/A,N/A,N/A,N/A,N/A,0.9925093632958801
N/A,N/A,N/A,N/A,N/A,0.9239130434782609
